ano_agricola;dsc_safra_previsao;uf;produto;id_produto;area_plantada_mil_ha;producao_mil_t;produtividade_mil_ha_mil_t
1994/95             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;77;27;0.4
1994/95             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;65.7;44.8;0.7
1994/95             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;72.6;38.9;0.5
1994/95             ;UNICA          ;PA;ALGODAO EM PLUMA                        ;4586;5.1;1.1;0.2
1994/95             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;36.9;7.4;0.2
1994/95             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;18.8;3.7;0.2
1994/95             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;55.3;13.5;0.2
1994/95             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;282;175.7;0.6
1994/95             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;56.2;5.3;0.1
1994/95             ;UNICA          ;RO;ALGODAO EM PLUMA                        ;4586;20;9.8;0.5
1994/95             ;UNICA          ;SE;ALGODAO EM PLUMA                        ;4586;9;0.5;0.1
1994/95             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;172.6;111.2;0.6
1995/96             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;15.6;1.7;0.1
1995/96             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;120.5;26.6;0.2
1995/96             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;80;12.6;0.2
1995/96             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;76.4;58.8;0.8
1995/96             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;50.1;23.1;0.5
1995/96             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;63.7;35.7;0.6
1995/96             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;58.1;33.1;0.6
1995/96             ;UNICA          ;PA;ALGODAO EM PLUMA                        ;4586;5.1;1.1;0.2
1995/96             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;29.9;7.5;0.3
1995/96             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;12.3;2.9;0.2
1995/96             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;59;9.3;0.2
1995/96             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;197.4;119.5;0.6
1995/96             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;46.5;9.1;0.2
1995/96             ;UNICA          ;RO;ALGODAO EM PLUMA                        ;4586;12;5.3;0.4
1995/96             ;UNICA          ;SE;ALGODAO EM PLUMA                        ;4586;5.1;0.3;0.1
1995/96             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;120.8;63.4;0.5
1996/97             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;16;1.9;0.1
1996/97             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;148.3;28.5;0.2
1996/97             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;36;6.3;0.2
1996/97             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;84;69.4;0.8
1996/97             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;53.6;28.1;0.5
1996/97             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;25.5;19.6;0.8
1996/97             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;55.2;34.8;0.6
1996/97             ;UNICA          ;PA;ALGODAO EM PLUMA                        ;4586;2.1;0.4;0.2
1996/97             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;24.1;5.9;0.2
1996/97             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;8.5;2.1;0.2
1996/97             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;33.2;5.8;0.2
1996/97             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;59.2;40.4;0.7
1996/97             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;25;5.4;0.2
1996/97             ;UNICA          ;RO;ALGODAO EM PLUMA                        ;4586;5.2;2.3;0.4
1996/97             ;UNICA          ;SE;ALGODAO EM PLUMA                        ;4586;3.1;0.5;0.2
1996/97             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;78.5;54.4;0.7
1997/98             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;12.8;1.4;0.1
1997/98             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;111.2;13.2;0.1
1997/98             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;41.1;5.8;0.1
1997/98             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;180.6;86.6;0.5
1997/98             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;78.8;41.1;0.5
1997/98             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;49;32.6;0.7
1997/98             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;109.9;94.2;0.9
1997/98             ;UNICA          ;PA;ALGODAO EM PLUMA                        ;4586;2.1;0.4;0.2
1997/98             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;14.6;0.8;0.1
1997/98             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;2.8;0.4;0.1
1997/98             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;14.6;0.6;0
1997/98             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;116.6;64.5;0.6
1997/98             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;18.2;0.6;0
1997/98             ;UNICA          ;RO;ALGODAO EM PLUMA                        ;4586;4.2;1.8;0.4
1997/98             ;UNICA          ;SE;ALGODAO EM PLUMA                        ;4586;1.7;0.1;0.1
1997/98             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;121.7;66.9;0.6
1998/99             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;6.9;0.7;0.1
1998/99             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;44.5;14.8;0.3
1998/99             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;64.1;14.6;0.2
1998/99             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;110.2;92.6;0.8
1998/99             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;53.6;28.9;0.5
1998/99             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;47.7;42.9;0.9
1998/99             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;203.3;226.4;1.1
1998/99             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;13.9;2.4;0.2
1998/99             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;2.6;0.4;0.2
1998/99             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;5.3;1.6;0.3
1998/99             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;50.1;38.8;0.8
1998/99             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;14.1;1.2;0.1
1998/99             ;UNICA          ;RO;ALGODAO EM PLUMA                        ;4586;0.8;0.4;0.5
1998/99             ;UNICA          ;RR;ALGODAO EM PLUMA                        ;4586;2.5;1.1;0.4
1998/99             ;UNICA          ;SE;ALGODAO EM PLUMA                        ;4586;1.3;0.1;0.1
1998/99             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;73;53.2;0.7
1999/00             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;7.3;1.5;0.2
1999/00             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;57.9;45.6;0.8
1999/00             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;109;26.7;0.2
1999/00             ;UNICA          ;DF;ALGODAO EM PLUMA                        ;4586;0;0.8;0
1999/00             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;90.4;89.8;1
1999/00             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;48.2;38.7;0.8
1999/00             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;46.7;43.8;0.9
1999/00             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;268.4;335.8;1.3
1999/00             ;UNICA          ;PA;ALGODAO EM PLUMA                        ;4586;0.8;0.4;0.5
1999/00             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;24.2;9.9;0.4
1999/00             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;11.8;1.6;0.1
1999/00             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;13.8;2.2;0.2
1999/00             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;53.4;43;0.8
1999/00             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;23.7;5;0.2
1999/00             ;UNICA          ;RO;ALGODAO EM PLUMA                        ;4586;0.5;0.2;0.4
1999/00             ;UNICA          ;SE;ALGODAO EM PLUMA                        ;4586;1.3;0.1;0.1
1999/00             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;65.7;55.2;0.8
2000/01             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;21;4.2;0.2
2000/01             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;55;61.4;1.1
2000/01             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;29.4;4;0.1
2000/01             ;UNICA          ;DF;ALGODAO EM PLUMA                        ;4586;0;2;0
2000/01             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;97.6;111.3;1.1
2000/01             ;UNICA          ;MA;ALGODAO EM PLUMA                        ;4586;2.4;2.9;1.2
2000/01             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;38.6;29.4;0.8
2000/01             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;50.4;66.5;1.3
2000/01             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;392;533.9;1.4
2000/01             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;8.4;1;0.1
2000/01             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;7.3;0.8;0.1
2000/01             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;8.1;0.8;0.1
2000/01             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;68.4;58.2;0.9
2000/01             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;19.7;1.2;0.1
2000/01             ;UNICA          ;RO;ALGODAO EM PLUMA                        ;4586;2.6;1.2;0.5
2000/01             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;65.7;60;0.9
2001/02             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;17;3;0.2
2001/02             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;70.2;68.1;1
2001/02             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;20.3;5.4;0.3
2001/02             ;UNICA          ;DF;ALGODAO EM PLUMA                        ;4586;0;2.2;0
2001/02             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;91.7;101.4;1.1
2001/02             ;UNICA          ;MA;ALGODAO EM PLUMA                        ;4586;3.1;3.1;1
2001/02             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;37.8;30.7;0.8
2001/02             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;45.4;62.4;1.4
2001/02             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;312.8;391.3;1.3
2001/02             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;10.2;2.9;0.3
2001/02             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;8;1.4;0.2
2001/02             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;8.9;1;0.1
2001/02             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;37.6;31;0.8
2001/02             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;19.7;3.9;0.2
2001/02             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;63.1;58.1;0.9
2001/02             ;UNICA          ;TO;ALGODAO EM PLUMA                        ;4586;0.3;0.3;1
2002/03             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;14.6;2.4;0.2
2002/03             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;86.3;113.9;1.3
2002/03             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;14;4;0.3
2002/03             ;UNICA          ;DF;ALGODAO EM PLUMA                        ;4586;0;3;0
2002/03             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;95.4;114.2;1.2
2002/03             ;UNICA          ;MA;ALGODAO EM PLUMA                        ;4586;3.3;4.3;1.3
2002/03             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;35.2;32.1;0.9
2002/03             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;43.6;62.4;1.4
2002/03             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;300.3;412.6;1.4
2002/03             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;12.3;4.1;0.3
2002/03             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;6.2;1;0.2
2002/03             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;9.8;1.5;0.2
2002/03             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;29.3;24.5;0.8
2002/03             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;20.5;4;0.2
2002/03             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;59.9;61.5;1
2002/03             ;UNICA          ;TO;ALGODAO EM PLUMA                        ;4586;2.4;2;0.8
2003/04             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;9.5;1.3;0.1
2003/04             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;197.5;265.4;1.3
2003/04             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;16.8;4.4;0.3
2003/04             ;UNICA          ;DF;ALGODAO EM PLUMA                        ;4586;0;3.7;0
2003/04             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;135.6;169.2;1.2
2003/04             ;UNICA          ;MA;ALGODAO EM PLUMA                        ;4586;6.9;8.3;1.2
2003/04             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;49.3;47.8;1
2003/04             ;UNICA          ;MS;ALGODAO EM PLUMA                        ;4586;54.5;74;1.4
2003/04             ;UNICA          ;MT;ALGODAO EM PLUMA                        ;4586;438.4;613.3;1.4
2003/04             ;UNICA          ;PB;ALGODAO EM PLUMA                        ;4586;24.6;7.3;0.3
2003/04             ;UNICA          ;PE;ALGODAO EM PLUMA                        ;4586;4.7;0.8;0.2
2003/04             ;UNICA          ;PI;ALGODAO EM PLUMA                        ;4586;13.2;3.2;0.2
2003/04             ;UNICA          ;PR;ALGODAO EM PLUMA                        ;4586;46.1;32.5;0.7
2003/04             ;UNICA          ;RN;ALGODAO EM PLUMA                        ;4586;23;4.3;0.2
2003/04             ;UNICA          ;SP;ALGODAO EM PLUMA                        ;4586;72.5;69.5;1
2003/04             ;UNICA          ;TO;ALGODAO EM PLUMA                        ;4586;3.8;4.4;1.2
2004/05             ;UNICA          ;AL;ALGODAO EM PLUMA                        ;4586;8.1;1;0.1
2004/05             ;UNICA          ;BA;ALGODAO EM PLUMA                        ;4586;247;317.1;1.3
2004/05             ;UNICA          ;CE;ALGODAO EM PLUMA                        ;4586;10.2;2.1;0.2
2004/05             ;UNICA          ;DF;ALGODAO EM PLUMA                        ;4586;0;5.5;0
2004/05             ;UNICA          ;GO;ALGODAO EM PLUMA                        ;4586;143.7;159.7;1.1
2004/05             ;UNICA          ;MA;ALGODAO EM PLUMA                        ;4586;9;8.1;0.9
2004/05             ;UNICA          ;MG;ALGODAO EM PLUMA                        ;4586;54.2;53;1
